Feature1,Target
10.85427135678392,10.505127564246298
10.954773869346734,11.792877055705247
11.055276381909549,10.591561588352153
11.155778894472363,11.64545780956353
11.256281407035177,11.101126743585674
11.35678391959799,10.768066265019714
11.457286432160805,11.680963020563688
11.557788944723619,11.33868419234371
11.658291457286433,12.732641695890713
11.758793969849247,11.716502132020405
11.859296482412061,13.564902279896293
11.959798994974875,13.339270169102448
12.06030150753769,13.318328653109155
12.160804020100503,13.9832637583409
12.261306532663317,12.474395927643188
12.361809045226131,12.994574962522544
12.462311557788945,13.310617951271436
12.56281407035176,13.398200965911606
12.663316582914574,12.727965706363943
12.763819095477388,13.884546295747498
12.864321608040202,14.47035666643054
12.964824120603016,13.8147053327313
13.06532663316583,12.887817344944024
13.165829145728644,12.280313731152509
13.266331658291458,13.236083553093936
13.366834170854272,13.434162422442125
13.467336683417086,14.264553673871923
13.5678391959799,15.42004057902438
13.668341708542714,15.476682770010381
13.768844221105528,14.396933668095791
13.869346733668342,13.909134198981945
13.969849246231156,13.050908449051434
14.07035175879397,13.634164803644161
14.170854271356784,15.212574830054933
14.271356783919598,15.101958521615899
14.371859296482413,14.919675332283338
14.472361809045227,14.205618250030012
14.57286432160804,15.409942781833134
14.673366834170855,14.773965556007274
14.773869346733669,14.109798126877926
14.874371859296483,15.998836308116545
14.974874371859297,14.190154246642352
15.075376884422111,14.18824643992916
15.175879396984925,16.859372574189628
15.27638190954774,16.897773026741305
15.376884422110553,16.251680163168302
15.477386934673367,15.43741132571045
15.577889447236181,17.524187780044024
15.678391959798995,16.07365221857349
15.77889447236181,17.656644928392254
15.879396984924623,15.893529010567825
15.979899497487438,15.824058996981986
16.080402010050253,16.035714583484143
16.180904522613066,17.47281772582641
16.28140703517588,16.9701272788333
16.381909547738694,18.086839471142444
16.48241206030151,17.615963544556468
16.582914572864322,16.38780810758073
16.683417085427138,17.44380541065222
16.78391959798995,16.038770658800043
16.884422110552766,15.996348171019282
16.984924623115578,18.23623929802051
17.085427135678394,16.418371114613496
17.185929648241206,17.780443938521852
17.286432160804022,17.61689940262253
17.386934673366834,17.616376425313145
17.48743718592965,17.88260965135263
17.587939698492463,19.45412178178547
17.68844221105528,16.806419875505025
17.78894472361809,17.7428302397183
17.889447236180906,16.903844127341774
17.98994974874372,18.4047823456451
18.090452261306535,18.025270927903353
18.190954773869347,17.2882705051991
18.291457286432163,18.716193139623453
18.391959798994975,20.097312413178702
18.49246231155779,19.741855958740278
18.592964824120603,19.197150721749832
18.69346733668342,19.406009515520097
18.79396984924623,19.601399789277046
18.894472361809047,20.34311376287374
18.99497487437186,20.678273758062325
19.095477386934675,18.97071443712952
19.195979899497488,20.93212900401037
19.296482412060303,20.170726733722173
19.396984924623116,19.18171710587534
19.49748743718593,21.252707984684726
19.597989949748744,21.085529139573833
19.69849246231156,21.052544735991223
19.798994974874372,19.675923031217526
19.899497487437188,20.212779254229545
20.0,20.813874431696064
